product_id,product_name,brand,category,sub_category,supplier_id,cost_price,selling_price,gst_percent,shelf_life_days,reorder_level,reorder_quantity,weight,unit,launch_date,status
4646,Mamaearth Cheese,Mamaearth,Dairy,Cheese,165,871.14,1235.92,0,60,110,379,8.97,L,2023-06-18 00:00:00,Active
4647,Dabur Floor Cleaner,Dabur,Household,Floor Cleaner,98,1079.7,1440.47,18,90,94,209,8.73,g,2024-08-19 00:00:00,Active
4648,Nivea Cheese,Nivea,Dairy,Cheese,204,952.74,1228.44,18,180,49,174,8.15,g,2022-07-01 00:00:00,Active
4649,ITC Coffee,ITC,Grocery,Coffee,58,188.86,232.6,18,365,42,201,6.1,ml,2021-01-01 00:00:00,Active
4650,Mamaearth Dishwash Liquid,Mamaearth,Household,Dishwash Liquid,478,218.16,331.05,12,30,74,240,6.47,ml,2025-04-02 00:00:00,Active
4651,Colgate Curd,Colgate,Dairy,Curd,333,876.22,1222.7,12,365,22,284,3.63,g,2022-08-14 00:00:00,Active
4652,Godrej Soft Drink,Godrej,Beverages,Soft Drink,421,1685.81,2187.66,5,60,58,391,6.05,ml,2021-09-02 00:00:00,Active
4653,Nivea Paneer,Nivea,Dairy,Paneer,454,289.05,411.36,5,30,96,471,9.88,ml,2024-09-23 00:00:00,Active
4654,Colgate Garbage Bags,Colgate,Household,Garbage Bags,420,813.73,1254.45,12,180,30,135,2.8,pcs,2025-03-15 00:00:00,Active
4655,Godrej Mineral Water,Godrej,Beverages,Mineral Water,409,189.26,243.05,18,365,113,428,7.78,pcs,2026-05-17 00:00:00,Active
4656,Pedigree Floor Cleaner,Pedigree,Household,Floor Cleaner,305,195.15,242.59,5,180,47,435,3.45,g,2024-01-07 00:00:00,Active
4657,ITC Knife,ITC,Kitchen,Knife,201,1372.57,1584.65,18,180,108,185,8.87,L,2026-05-12 00:00:00,Active
4658,Colgate Pet Shampoo,Colgate,Pet Care,Pet Shampoo,103,1503.24,2276.27,5,30,78,82,5.37,kg,2025-04-15 00:00:00,Active
4659,Nestle Toothpaste,Nestle,Personal Care,Toothpaste,202,1198.75,1850.42,18,30,84,416,7.65,kg,2020-11-18 00:00:00,Active
4660,Mamaearth Floor Cleaner,Mamaearth,Household,Floor Cleaner,488,1007.64,1328.87,0,90,116,189,0.86,kg,2024-12-30 00:00:00,Active
4661,Nivea Hair Oil,Nivea,Personal Care,Hair Oil,63,1144.69,1605.26,0,180,56,136,3.97,L,2024-12-07 00:00:00,Active
4662,Amul Cat Food,Amul,Pet Care,Cat Food,86,544.5,629.01,5,365,107,218,8.54,pcs,2023-11-26 00:00:00,Active
4663,Amul Energy Drink,Amul,Beverages,Energy Drink,121,1013.87,1157.09,12,180,107,191,2.32,kg,2024-12-20 00:00:00,Active
4664,Amul Milk,Amul,Dairy,Milk,476,570.83,852.46,5,90,71,68,8.36,kg,2024-10-22 00:00:00,Active
4665,Tata Chocolate,Tata,Snacks,Chocolate,295,478.31,670.38,18,60,71,446,8.73,kg,2022-05-14 00:00:00,Active
4666,ITC Tea,ITC,Grocery,Tea,227,29.07,37.99,0,90,106,446,1.38,pcs,2024-01-01 00:00:00,Active
4667,Amul Pet Shampoo,Amul,Pet Care,Pet Shampoo,344,1751.03,2203.75,0,180,54,126,7.48,pcs,2023-12-04 00:00:00,Active
4668,Surf Excel Garbage Bags,Surf Excel,Household,Garbage Bags,467,514.63,694.29,18,180,99,389,0.88,ml,2024-03-18 00:00:00,Active
4669,ITC Bottle,ITC,Kitchen,Bottle,122,1783.39,2059.11,12,365,68,67,3.57,g,2023-08-30 00:00:00,Active
4670,Sunfeast Suji,Sunfeast,Grocery,Suji,172,275.99,326.1,5,180,54,414,9.64,g,2022-12-26 00:00:00,Active
4671,Surf Excel Curd,Surf Excel,Dairy,Curd,30,1434.69,1936.11,12,180,33,482,4.38,pcs,2022-04-05 00:00:00,Active
4672,Tata Pet Shampoo,Tata,Pet Care,Pet Shampoo,494,1650.53,2206.13,0,30,92,270,2.62,kg,2021-10-31 00:00:00,Active
4673,HUL Hair Oil,HUL,Personal Care,Hair Oil,446,1771.39,2586.95,12,180,112,72,1.31,ml,2021-09-02 00:00:00,Active
4674,Dettol Lunch Box,Dettol,Kitchen,Lunch Box,309,1763.56,2308.45,12,60,113,120,3.14,ml,2024-11-15 00:00:00,Active
4675,Britannia Soft Drink,Britannia,Beverages,Soft Drink,39,420.12,541.12,5,60,68,424,0.31,pcs,2025-11-01 00:00:00,Active
4676,Tata Baby Lotion,Tata,Baby Care,Baby Lotion,407,1302.68,1951.36,12,60,114,146,8.66,pcs,2021-04-29 00:00:00,Active
4677,Patanjali Pressure Cooker,Patanjali,Kitchen,Pressure Cooker,282,822.02,1085.84,18,90,88,500,5.49,ml,2024-05-23 00:00:00,Active
4678,Parle Baby Lotion,Parle,Baby Care,Baby Lotion,173,85.17,126.03,12,90,68,212,4.4,g,2024-10-03 00:00:00,Active
4679,Patanjali Energy Drink,Patanjali,Beverages,Energy Drink,387,1756,2383.44,0,60,99,123,7.98,g,2021-01-02 00:00:00,Active
4680,Fortune Juice,Fortune,Beverages,Juice,30,1743,2089.38,5,180,96,433,9.72,pcs,2023-08-20 00:00:00,Active
4681,Fortune Chips,Fortune,Snacks,Chips,481,1162.18,1524.51,5,180,112,73,9.16,kg,2024-08-18 00:00:00,Active
4682,Dettol Mineral Water,Dettol,Beverages,Mineral Water,478,1502.82,2050.77,5,180,100,291,7.11,L,2022-04-17 00:00:00,Active
4683,Pedigree Curd,Pedigree,Dairy,Curd,318,246.76,364.75,5,365,39,62,0.77,g,2024-06-27 00:00:00,Active
4684,Lizol Toothpaste,Lizol,Personal Care,Toothpaste,339,1589.97,2268.56,12,30,112,291,7.09,pcs,2024-11-15 00:00:00,Active
4685,Pedigree Curd,Pedigree,Dairy,Curd,448,292.42,344.42,18,365,74,433,3.19,g,2025-02-01 00:00:00,Active
4686,Nivea Namkeen,Nivea,Snacks,Namkeen,8,415.31,507.75,0,60,51,337,2.06,g,2025-02-16 00:00:00,Active
4687,Patanjali Pet Shampoo,Patanjali,Pet Care,Pet Shampoo,154,1700.59,2200.52,0,90,83,394,4.2,pcs,2021-07-14 00:00:00,Active
4688,ITC Tissue Paper,ITC,Household,Tissue Paper,275,1632.58,2333.96,0,365,34,380,0.84,ml,2023-12-07 00:00:00,Active
4689,Mamaearth Shampoo,Mamaearth,Personal Care,Shampoo,33,344.13,523.15,18,365,94,414,9.12,L,2023-12-09 00:00:00,Active
4690,Patanjali Frying Pan,Patanjali,Kitchen,Frying Pan,33,1164.99,1378.52,0,365,96,456,5.23,kg,2023-06-20 00:00:00,Active
4691,HUL Dog Food,HUL,Pet Care,Dog Food,335,279.04,408.21,18,90,114,275,5.24,kg,2022-11-25 00:00:00,Active
4692,Nestle Toothpaste,Nestle,Personal Care,Toothpaste,105,25.5,38.94,12,90,52,127,3.46,ml,2023-04-05 00:00:00,Active
4693,Fortune Hair Oil,Fortune,Personal Care,Hair Oil,170,179.41,239.2,12,180,115,305,0.53,g,2026-02-17 00:00:00,Active
4694,ITC Knife,ITC,Kitchen,Knife,225,113.69,130.55,0,365,31,55,2.99,g,2023-01-08 00:00:00,Active
4695,Dabur Pet Shampoo,Dabur,Pet Care,Pet Shampoo,159,1672.73,2045.96,0,30,105,432,8.66,L,2025-08-29 00:00:00,Active
4696,Pedigree Moong Dal,Pedigree,Grocery,Moong Dal,29,1241.06,1498.51,18,60,74,479,5.65,L,2023-12-31 00:00:00,Active
4697,Dettol Lunch Box,Dettol,Kitchen,Lunch Box,472,1420.8,2100.78,18,30,108,290,9.27,pcs,2022-07-18 00:00:00,Active
4698,Colgate Chocolate,Colgate,Snacks,Chocolate,155,238.73,356.56,5,365,83,237,7.95,pcs,2022-10-30 00:00:00,Active
4699,Fortune Atta,Fortune,Grocery,Atta,270,128.1,183.26,5,90,95,375,1.87,kg,2021-08-20 00:00:00,Active
4700,Lizol Milk,Lizol,Dairy,Milk,430,753.22,895.77,12,30,60,127,8.93,pcs,2021-09-28 00:00:00,Active
4701,Pedigree Toor Dal,Pedigree,Grocery,Toor Dal,422,1638.32,2498.28,12,90,73,338,0.34,kg,2023-10-12 00:00:00,Active
4702,Lizol Detergent,Lizol,Household,Detergent,133,1350.44,1520.84,5,30,117,194,4.85,kg,2025-03-31 00:00:00,Active
4703,Nivea Pet Shampoo,Nivea,Pet Care,Pet Shampoo,65,1482.09,1871.18,18,60,40,134,8.73,pcs,2023-06-15 00:00:00,Active
4704,HUL Soap,HUL,Personal Care,Soap,283,426.85,513.32,0,60,107,87,0.69,ml,2021-05-24 00:00:00,Active
4705,Parle Rice,Parle,Grocery,Rice,278,441.09,534.71,5,60,62,461,8.6,kg,2023-04-13 00:00:00,Active
4706,ITC Cat Food,ITC,Pet Care,Cat Food,190,1338.81,1978.72,18,30,85,489,8.76,pcs,2023-08-02 00:00:00,Active
4707,Britannia Lunch Box,Britannia,Kitchen,Lunch Box,160,486,623.85,5,90,55,162,8.11,L,2022-02-21 00:00:00,Active
4708,Mamaearth Cheese,Mamaearth,Dairy,Cheese,178,284.95,356.81,12,180,113,196,6.54,L,2025-09-07 00:00:00,Active
4709,Britannia Soft Drink,Britannia,Beverages,Soft Drink,462,500.93,564.5,0,90,90,448,0.91,kg,2023-04-23 00:00:00,Active
4710,HUL Bottle,HUL,Kitchen,Bottle,221,627.59,933.53,5,365,39,234,9.52,pcs,2022-05-04 00:00:00,Active
4711,ITC Hair Oil,ITC,Personal Care,Hair Oil,393,1737.7,2435.44,12,60,76,150,2.46,kg,2023-07-16 00:00:00,Active
4712,Tata Energy Drink,Tata,Beverages,Energy Drink,175,615.23,894.28,0,60,37,54,6.42,kg,2026-02-02 00:00:00,Active
4713,Lizol Bottle,Lizol,Kitchen,Bottle,296,1717.23,2421.12,5,180,96,239,0.75,g,2023-09-16 00:00:00,Active
4714,Aashirvaad Face Wash,Aashirvaad,Personal Care,Face Wash,190,150.69,181.01,0,90,75,108,6.33,kg,2022-11-25 00:00:00,Active
4715,Dettol Soap,Dettol,Personal Care,Soap,116,1067.45,1428,12,30,20,280,8.23,kg,2020-09-24 00:00:00,Active
4716,Nestle Baby Lotion,Nestle,Baby Care,Baby Lotion,412,1328.74,1809.07,5,30,76,462,2.49,pcs,2023-10-17 00:00:00,Active
4717,Dabur Baby Powder,Dabur,Baby Care,Baby Powder,334,185.17,236.01,5,365,120,287,8.65,L,2025-01-21 00:00:00,Active
4718,Parle Cat Food,Parle,Pet Care,Cat Food,280,1473.73,2243.41,18,30,43,388,1.67,kg,2021-02-19 00:00:00,Active
4719,Parle Rice,Parle,Grocery,Rice,430,573.32,690.76,12,365,30,322,2.36,kg,2021-11-09 00:00:00,Active
4720,Nivea Biscuits,Nivea,Snacks,Biscuits,7,859.21,1238.06,18,90,102,299,9.83,pcs,2022-05-04 00:00:00,Active
4721,Tata Biscuits,Tata,Snacks,Biscuits,345,159.71,217.42,0,60,75,209,1.89,L,2021-09-21 00:00:00,Active
4722,Fortune Frying Pan,Fortune,Kitchen,Frying Pan,482,144.68,206.96,12,90,82,289,6.53,g,2023-08-24 00:00:00,Active
4723,Pedigree Baby Powder,Pedigree,Baby Care,Baby Powder,3,1214.05,1787.5,12,90,30,477,9.75,L,2022-12-07 00:00:00,Active
4724,Godrej Dog Food,Godrej,Pet Care,Dog Food,97,1466.04,2188.81,5,30,57,162,2.58,L,2024-03-06 00:00:00,Active
4725,Nivea Garbage Bags,Nivea,Household,Garbage Bags,354,1653.26,2441.52,18,365,80,199,2.98,g,2026-05-29 00:00:00,Active
4726,Godrej Juice,Godrej,Beverages,Juice,312,1140.74,1283.18,0,60,22,75,5.5,kg,2020-09-17 00:00:00,Active
4727,Nestle Milk,Nestle,Dairy,Milk,177,1162.56,1308.3,12,365,79,325,7.95,g,2021-07-12 00:00:00,Active
4728,Godrej Baby Powder,Godrej,Baby Care,Baby Powder,484,918.13,1320.25,12,60,27,220,2.21,L,2021-05-07 00:00:00,Active
4729,Tata Cat Food,Tata,Pet Care,Cat Food,459,52.58,70.53,5,365,38,320,6.39,pcs,2025-08-03 00:00:00,Active
4730,HUL Baby Lotion,HUL,Baby Care,Baby Lotion,298,1706.36,2390.21,12,365,88,488,7.75,ml,2025-02-02 00:00:00,Active
4731,Nestle Namkeen,Nestle,Snacks,Namkeen,176,564.02,685.85,12,60,88,206,4.4,pcs,2024-10-12 00:00:00,Active
4732,Dabur Energy Drink,Dabur,Beverages,Energy Drink,86,108.84,166.7,5,365,48,441,1.63,g,2024-11-30 00:00:00,Active
4733,Godrej Hair Oil,Godrej,Personal Care,Hair Oil,245,441.73,662.16,12,30,40,244,3.59,pcs,2023-04-01 00:00:00,Active
4734,Tata Cookies,Tata,Snacks,Cookies,121,1014.08,1157.71,5,30,23,309,1.08,L,2026-05-26 00:00:00,Active
4735,Aashirvaad Pressure Cooker,Aashirvaad,Kitchen,Pressure Cooker,130,1347.11,1964.68,5,365,86,413,1.84,g,2025-01-25 00:00:00,Active
4736,Britannia Hair Oil,Britannia,Personal Care,Hair Oil,144,1061.53,1307.23,18,30,88,494,9.45,kg,2024-02-27 00:00:00,Active
4737,Britannia Cookies,Britannia,Snacks,Cookies,370,740.49,1110.68,12,180,32,168,2.24,L,2024-11-26 00:00:00,Active
4738,Britannia Energy Drink,Britannia,Beverages,Energy Drink,165,316.26,458.6,12,180,44,198,6.34,kg,2022-02-07 00:00:00,Active
4739,Dettol Paneer,Dettol,Dairy,Paneer,286,1760.83,2475,0,180,52,339,1.44,g,2020-11-22 00:00:00,Active
4740,Tata Diapers,Tata,Baby Care,Diapers,360,258.87,360.53,0,90,33,353,0.1,g,2021-04-07 00:00:00,Active
4741,Aashirvaad Cat Food,Aashirvaad,Pet Care,Cat Food,211,1188.98,1472.33,12,365,103,435,6.08,L,2023-06-20 00:00:00,Active
4742,HUL Baby Powder,HUL,Baby Care,Baby Powder,119,862.97,1222.43,18,90,119,153,3.8,g,2022-03-17 00:00:00,Active
4743,Fortune Chips,Fortune,Snacks,Chips,31,718.54,821.15,0,365,62,321,2.14,kg,2020-11-18 00:00:00,Active
4744,Patanjali Lunch Box,Patanjali,Kitchen,Lunch Box,91,281.33,323.1,18,90,108,213,9.43,ml,2022-03-01 00:00:00,Active
4745,Pedigree Toothpaste,Pedigree,Personal Care,Toothpaste,117,372.16,479.78,12,60,32,254,0.26,g,2024-01-18 00:00:00,Active
4746,Mamaearth Chocolate,Mamaearth,Snacks,Chocolate,2,829.13,1028.22,5,365,46,186,9.11,pcs,2021-07-25 00:00:00,Active
4747,Lizol Baby Soap,Lizol,Baby Care,Baby Soap,101,1452.15,2000.71,12,60,99,413,8.11,L,2022-04-17 00:00:00,Active
4748,Aashirvaad Chips,Aashirvaad,Snacks,Chips,214,534.54,760.72,5,180,78,482,0.9,pcs,2023-01-01 00:00:00,Active
4749,Lizol Namkeen,Lizol,Snacks,Namkeen,34,124.8,150.97,0,180,69,274,2.27,g,2021-10-06 00:00:00,Active
4750,Dettol Pet Shampoo,Dettol,Pet Care,Pet Shampoo,416,1778.57,2443,0,90,53,299,4.84,g,2022-01-06 00:00:00,Active
4751,HUL Toothpaste,HUL,Personal Care,Toothpaste,227,1606.96,2473.01,18,365,120,283,6.02,ml,2025-03-06 00:00:00,Active
4752,Godrej Baby Powder,Godrej,Baby Care,Baby Powder,464,451.77,585.51,0,180,48,69,0.48,ml,2023-02-24 00:00:00,Active
4753,Patanjali Biscuits,Patanjali,Snacks,Biscuits,285,1156.59,1705.08,0,180,84,301,7.57,L,2022-07-10 00:00:00,Active
4754,ITC Soft Drink,ITC,Beverages,Soft Drink,284,208.57,318.75,0,180,38,246,6.46,pcs,2021-07-27 00:00:00,Active
4755,Aashirvaad Dog Food,Aashirvaad,Pet Care,Dog Food,25,1335.6,1563.15,12,365,79,158,3.06,ml,2025-06-11 00:00:00,Active
4756,Pedigree Rice,Pedigree,Grocery,Rice,134,540.08,748.09,18,365,40,349,2.42,ml,2022-06-14 00:00:00,Active
4757,Colgate Butter,Colgate,Dairy,Butter,360,1557.94,2352.99,0,365,76,343,8.89,g,2021-04-19 00:00:00,Active
4758,HUL Lunch Box,HUL,Kitchen,Lunch Box,375,1170.61,1755.11,18,180,74,168,6.27,ml,2020-10-22 00:00:00,Active
4759,Lizol Floor Cleaner,Lizol,Household,Floor Cleaner,405,441.05,496.15,18,90,67,55,2.64,pcs,2021-08-01 00:00:00,Active
4760,Surf Excel Soft Drink,Surf Excel,Beverages,Soft Drink,236,1039.07,1207.42,12,60,89,380,1.4,ml,2024-02-02 00:00:00,Active
4761,Mamaearth Cat Food,Mamaearth,Pet Care,Cat Food,275,1187.17,1700.41,18,30,86,139,3.8,kg,2020-12-27 00:00:00,Active
4762,Dabur Soap,Dabur,Personal Care,Soap,456,1000.8,1122.47,0,60,41,141,6.83,L,2023-02-22 00:00:00,Active
4763,Colgate Baby Lotion,Colgate,Baby Care,Baby Lotion,424,596.47,789.36,12,365,75,253,4.15,g,2025-01-09 00:00:00,Active
4764,Britannia Tissue Paper,Britannia,Household,Tissue Paper,416,548.19,665.45,5,60,116,342,1.84,pcs,2023-07-28 00:00:00,Active
4765,Sunfeast Curd,Sunfeast,Dairy,Curd,208,1603.83,1849.86,12,365,91,237,4.53,L,2021-08-05 00:00:00,Active
4766,Mamaearth Mineral Water,Mamaearth,Beverages,Mineral Water,29,1001.85,1234.88,18,30,112,466,9.29,L,2024-01-10 00:00:00,Active
4767,Parle Coffee,Parle,Grocery,Coffee,199,788.51,1170.68,12,60,95,261,4.65,pcs,2022-08-27 00:00:00,Active
4768,Surf Excel Dog Food,Surf Excel,Pet Care,Dog Food,360,1093.48,1665.27,18,180,89,72,4.95,kg,2025-12-23 00:00:00,Active
4769,ITC Rice,ITC,Grocery,Rice,241,1652.95,2255.78,18,180,105,73,0.62,g,2025-12-21 00:00:00,Active
4770,Fortune Energy Drink,Fortune,Beverages,Energy Drink,86,1394.76,1692.38,5,60,63,213,1.89,kg,2025-10-10 00:00:00,Active
4771,Godrej Curd,Godrej,Dairy,Curd,206,1749.64,2452.1,5,30,38,429,8.84,kg,2022-09-19 00:00:00,Active
4772,Mamaearth Soap,Mamaearth,Personal Care,Soap,97,465.83,537.7,18,90,53,228,1.68,L,2024-09-11 00:00:00,Active
4773,Colgate Baby Soap,Colgate,Baby Care,Baby Soap,216,1293.83,1760.92,12,365,61,63,8.3,g,2023-09-23 00:00:00,Active
4774,Lizol Frying Pan,Lizol,Kitchen,Frying Pan,79,676.77,1041.06,0,60,111,100,2.94,g,2023-11-18 00:00:00,Active
4775,Fortune Baby Lotion,Fortune,Baby Care,Baby Lotion,257,436.85,522.58,12,365,93,368,2.97,kg,2024-03-29 00:00:00,Active
4776,Pedigree Chana Dal,Pedigree,Grocery,Chana Dal,59,1041.92,1499.31,5,60,120,481,4.78,kg,2020-12-20 00:00:00,Active
4777,Nestle Cooking Oil,Nestle,Grocery,Cooking Oil,217,1187.5,1444.16,12,180,89,364,0.63,ml,2025-10-30 00:00:00,Active
4778,Surf Excel Lunch Box,Surf Excel,Kitchen,Lunch Box,97,575.7,874.51,0,60,102,460,4.66,ml,2026-04-19 00:00:00,Active
4779,Patanjali Moong Dal,Patanjali,Grocery,Moong Dal,256,1731.52,2342.39,12,30,112,404,5.12,pcs,2024-07-29 00:00:00,Active
4780,Mamaearth Shampoo,Mamaearth,Personal Care,Shampoo,118,820.97,1255.55,18,180,45,168,9.44,kg,2024-02-04 00:00:00,Active
4781,Godrej Soap,Godrej,Personal Care,Soap,85,1206.84,1773.46,18,365,59,375,3.08,kg,2024-03-14 00:00:00,Active
4782,Parle Biscuits,Parle,Snacks,Biscuits,497,1678.21,1903.81,18,90,89,242,1.82,g,2025-02-06 00:00:00,Active
4783,Lizol Hair Oil,Lizol,Personal Care,Hair Oil,153,950.12,1315.59,5,30,28,195,4.44,L,2026-06-24 00:00:00,Active
4784,HUL Tissue Paper,HUL,Household,Tissue Paper,363,316.61,397.72,12,30,62,264,0.79,g,2021-08-20 00:00:00,Active
4785,HUL Cookies,HUL,Snacks,Cookies,235,282.1,404.42,5,90,80,464,6.99,ml,2024-08-07 00:00:00,Discontinued
4786,Britannia Cat Food,Britannia,Pet Care,Cat Food,105,422.74,589.2,0,30,118,220,9.11,pcs,2020-12-16 00:00:00,Discontinued
4787,Parle Butter,Parle,Dairy,Butter,201,888.53,1098.7,18,90,53,109,2.35,g,2023-03-20 00:00:00,Active
4788,Nestle Poha,Nestle,Grocery,Poha,476,1450.07,2143.69,0,365,102,435,5.83,g,2020-08-23 00:00:00,Active
4789,Mamaearth Juice,Mamaearth,Beverages,Juice,115,285.71,329.27,5,180,23,179,6.71,kg,2022-01-11 00:00:00,Active
4790,Amul Lunch Box,Amul,Kitchen,Lunch Box,100,900.78,1248.8,0,180,37,307,4.63,L,2020-11-26 00:00:00,Active
4791,Tata Chocolate,Tata,Snacks,Chocolate,346,1489.88,2062.53,5,365,113,221,3.4,ml,2025-08-31 00:00:00,Active
4792,Sunfeast Juice,Sunfeast,Beverages,Juice,484,1628.93,1852.14,5,180,85,267,2.04,L,2025-03-09 00:00:00,Active
4793,Tata Cat Food,Tata,Pet Care,Cat Food,382,1298.18,1999.22,0,60,87,480,0.65,ml,2024-09-24 00:00:00,Active
4794,Dabur Dishwash Liquid,Dabur,Household,Dishwash Liquid,357,1590.88,1853.89,12,60,30,253,8.58,L,2020-11-04 00:00:00,Active
4795,Nivea Diapers,Nivea,Baby Care,Diapers,387,1237.52,1712.42,0,60,54,87,1.22,g,2024-09-20 00:00:00,Active
4796,ITC Frying Pan,ITC,Kitchen,Frying Pan,109,30.32,36.16,12,60,52,280,6.24,L,2025-08-13 00:00:00,Active
4797,Tata Dishwash Liquid,Tata,Household,Dishwash Liquid,166,91.89,122.72,12,365,86,221,6.05,kg,2024-01-03 00:00:00,Active
4798,HUL Toor Dal,HUL,Grocery,Toor Dal,264,1049.45,1422.97,12,365,101,476,5.49,L,2024-12-30 00:00:00,Active
4799,Britannia Chana Dal,Britannia,Grocery,Chana Dal,388,275.72,354.83,0,365,101,237,6,kg,2020-08-30 00:00:00,Active
4800,Mamaearth Chips,Mamaearth,Snacks,Chips,96,954.58,1322.59,0,180,79,305,2.02,pcs,2023-01-18 00:00:00,Active
4801,Aashirvaad Pressure Cooker,Aashirvaad,Kitchen,Pressure Cooker,297,425.25,506.05,5,60,45,248,8,ml,2022-07-09 00:00:00,Active
4802,Mamaearth Floor Cleaner,Mamaearth,Household,Floor Cleaner,120,895.33,1055.4,12,30,110,448,1.53,ml,2026-02-20 00:00:00,Active
4803,Parle Curd,Parle,Dairy,Curd,72,682.17,1034.26,12,365,116,337,5.14,L,2022-12-10 00:00:00,Active
4804,ITC Toor Dal,ITC,Grocery,Toor Dal,91,769.05,1022.13,5,30,36,393,8.29,kg,2020-11-05 00:00:00,Active
4805,Godrej Dishwash Liquid,Godrej,Household,Dishwash Liquid,386,568.42,861.63,12,30,38,396,3.06,ml,2024-04-18 00:00:00,Active
4806,ITC Poha,ITC,Grocery,Poha,451,709.14,957.08,0,180,33,176,8.91,ml,2025-09-27 00:00:00,Active
4807,Amul Dog Food,Amul,Pet Care,Dog Food,172,1693.59,2358.65,0,90,101,453,4,ml,2022-03-06 00:00:00,Active
4808,Britannia Dog Food,Britannia,Pet Care,Dog Food,92,564.17,690.9,12,30,56,205,9.25,kg,2024-08-22 00:00:00,Active
4809,Aashirvaad Pet Shampoo,Aashirvaad,Pet Care,Pet Shampoo,328,1719.13,2637.18,5,90,45,254,0.79,L,2021-06-24 00:00:00,Active
4810,Dabur Atta,Dabur,Grocery,Atta,43,1086.16,1333.85,5,365,75,324,8.73,ml,2022-04-07 00:00:00,Active
4811,Fortune Tissue Paper,Fortune,Household,Tissue Paper,415,727.89,1006.24,5,180,50,155,7.66,g,2023-05-03 00:00:00,Active
4812,Nestle Hair Oil,Nestle,Personal Care,Hair Oil,98,740.51,1096.56,0,365,94,387,6.01,pcs,2022-03-23 00:00:00,Active
4813,Fortune Atta,Fortune,Grocery,Atta,241,694.02,1054.26,0,60,80,407,8.24,pcs,2022-09-26 00:00:00,Active
4814,Nivea Diapers,Nivea,Baby Care,Diapers,497,1408.06,1631.01,18,90,40,220,7.74,pcs,2026-02-17 00:00:00,Active
4815,Parle Biscuits,Parle,Snacks,Biscuits,320,1396.3,1943.55,18,365,75,486,6.3,L,2025-03-17 00:00:00,Discontinued
4816,Lizol Pet Shampoo,Lizol,Pet Care,Pet Shampoo,252,395.15,467.8,5,90,95,415,7.18,pcs,2025-09-08 00:00:00,Active
4817,HUL Curd,HUL,Dairy,Curd,475,261.76,399.9,18,30,86,256,6.88,L,2021-04-18 00:00:00,Active
4818,Mamaearth Tissue Paper,Mamaearth,Household,Tissue Paper,230,1466.32,1736.56,12,90,23,237,7.24,ml,2024-08-05 00:00:00,Active
4819,Sunfeast Knife,Sunfeast,Kitchen,Knife,220,163.99,244.03,0,60,55,163,6.32,pcs,2021-11-18 00:00:00,Active
4820,Aashirvaad Curd,Aashirvaad,Dairy,Curd,164,1015.28,1157.65,18,60,30,356,4.48,ml,2024-01-17 00:00:00,Active
4821,Britannia Toothpaste,Britannia,Personal Care,Toothpaste,148,545.72,673.71,5,180,60,242,1.63,kg,2021-08-16 00:00:00,Active
4822,Sunfeast Toor Dal,Sunfeast,Grocery,Toor Dal,369,544.96,616.6,0,180,40,206,4.68,ml,2022-10-21 00:00:00,Active
4823,Patanjali Moong Dal,Patanjali,Grocery,Moong Dal,361,143.11,173.68,18,365,46,286,2.91,ml,2022-01-18 00:00:00,Active
4824,Lizol Energy Drink,Lizol,Beverages,Energy Drink,95,1314.21,1986.73,12,60,52,136,4.88,L,2026-04-27 00:00:00,Active
4825,Nivea Curd,Nivea,Dairy,Curd,395,1205.79,1682.54,0,60,116,426,5.1,ml,2024-06-29 00:00:00,Discontinued
4826,Mamaearth Cookies,Mamaearth,Snacks,Cookies,237,1108.38,1641.35,18,365,92,357,8.45,pcs,2022-04-27 00:00:00,Active
4827,Colgate Soap,Colgate,Personal Care,Soap,434,1276.68,1496.73,18,90,71,96,7.26,L,2022-03-19 00:00:00,Active
4828,Lizol Lunch Box,Lizol,Kitchen,Lunch Box,166,1502.37,1803.87,18,365,54,316,0.81,ml,2024-07-29 00:00:00,Active
4829,ITC Face Wash,ITC,Personal Care,Face Wash,469,1696.82,2182.94,18,365,44,372,8.57,pcs,2022-10-24 00:00:00,Active
4830,Dabur Detergent,Dabur,Household,Detergent,182,60.72,74.87,5,365,23,423,4.89,ml,2021-04-29 00:00:00,Active
4831,Lizol Face Wash,Lizol,Personal Care,Face Wash,298,28.84,37.51,18,60,22,431,1.59,g,2021-09-29 00:00:00,Active
4832,Amul Namkeen,Amul,Snacks,Namkeen,345,729.05,1057.38,0,60,80,326,5.97,ml,2021-05-10 00:00:00,Active
4833,Fortune Mineral Water,Fortune,Beverages,Mineral Water,477,1554.88,1985.79,0,60,95,59,3.18,pcs,2026-05-09 00:00:00,Active
4834,Nivea Baby Powder,Nivea,Baby Care,Baby Powder,187,646.92,892.3,5,90,26,223,8.51,kg,2024-02-23 00:00:00,Active
4835,Amul Detergent,Amul,Household,Detergent,392,1322.82,1847.09,18,30,67,334,5.18,pcs,2026-02-07 00:00:00,Active
4836,Patanjali Cookies,Patanjali,Snacks,Cookies,258,1048.85,1607.03,0,90,87,370,5.16,g,2021-11-30 00:00:00,Active
4837,Britannia Tissue Paper,Britannia,Household,Tissue Paper,278,315.88,368.36,18,180,105,468,0.53,pcs,2023-11-06 00:00:00,Active
4838,ITC Chocolate,ITC,Snacks,Chocolate,202,474.29,634.38,12,180,104,351,6.65,kg,2021-03-15 00:00:00,Active
